# FastWindTerrain synthetic terrain -- shape = hill
# generated by tools/make_terrain.py; do not edit by hand
# domain: [0.0, 1000.0] x [0.0, 1000.0] m, 51 x 51 points, dx = 20.0 m, dy = 20.0 m
# params: base=0.0, peak=100.0, sigma=150.0, slope_x=0.1, slope_y=0.0, xc=500.0, xlo=0.0, yc=500.0, ylo=0.0
# scattered: jitter = 0.4 cells, seed = 7
x,y,z
684.3749629566,241.2667162694,10.6134798079
694.0169127386,239.3922875694,9.5774934598
726.1620083686,235.8070465932,6.8036231227
735.0651806912,236.8241231149,6.2847226463
763.2506586106,245.4985978147,5.0824591598
774.4735093979,234.4957715243,3.9139357732
795.9612965254,237.2250011686,3.0777447229
820.3548601089,234.5747896714,2.1361333023
837.2492011733,235.0283745836,1.6777596918
867.6023713297,243.6597168440,1.1525975025
873.6289050775,247.3981713841,1.0887513217
893.6262078518,238.1477263154,0.6965060439
927.7413245616,244.7182047727,0.4029826707
943.7326815483,238.9587680428,0.2767516774
955.1390549075,242.2076938047,0.2287747917
973.7099154330,235.3031034333,0.1439184756
998.2134594278,232.5429056898,0.0820534657
0.0000000000,264.6560687347,0.1129056922
23.0950296190,260.0077849604,0.1774737890
42.1180438156,259.4124679592,0.2618131552
54.2690004417,261.6593404696,0.3422491336
78.4754139192,263.8551326087,0.5584728579
106.5280622069,258.8804539086,0.8805156110
121.1836485371,263.9856009063,1.1953042409
138.7384768541,255.6570338807,1.4596640947
163.5555134597,266.0812358710,2.3959332869
184.3847736885,263.2012564640,3.1439111304
205.6391037975,262.8735443570,4.1791974331
222.2646211534,259.2624431172,4.9685924311
237.0082284522,262.0524310709,6.1103036223
253.5658689612,258.7132864287,7.1125281825
284.5180488110,263.4104076281,10.2723591268
302.0738352724,256.0009758293,11.1518809118
318.7772775272,259.2831115746,13.2991078277
341.9451004098,258.5495147131,15.7133465472
362.8039201094,266.8831580726,19.6731359032
374.9289932125,262.4718351755,20.1616812356
404.4508707536,258.2193348207,22.2696588055
419.8374426255,267.5939129718,26.1040280234
432.6103284658,260.6937586329,25.3211571534
454.5734817643,264.5086672248,27.8533660377
487.0494034529,260.3075195966,27.7912501382
493.6173919257,261.1929679461,28.1334221368
520.6565650946,263.4767375559,28.5742136110
540.1950585861,262.2281806222,27.4653152626
565.2637651408,260.3470123223,25.3864749950
578.5655784300,267.1675619432,26.1360282853
595.3614306438,262.9497643928,23.4379495073
618.2798882143,264.2032262007,21.3002790825
633.9583140289,267.7514935272,20.2416740136
657.6875680253,252.9058928791,14.8176285260
676.3897154786,258.3949468209,13.6888960685
692.2129334301,258.6973199744,12.0639200286
718.7287530456,263.1720435232,9.9305932754
737.6340000129,256.2425196301,7.6132456698
755.5908367996,263.8635299683,6.7824985809
787.0389019196,260.4332231249,4.4766213121
795.5026110404,264.8237976981,4.2022607188
818.2714040830,255.3922044235,2.7857330932
834.0687869703,264.4257201038,2.4397587677
864.9531585930,262.1487751237,1.4743129964
879.5065379908,260.9928626681,1.1447411481
895.6157889145,267.4218273337,0.9278094519
917.6501074631,262.2207437552,0.5900727030
945.0998265499,265.0588665501,0.3591671467
959.4896141286,256.7094771576,0.2461134202
980.7722833931,254.0026572680,0.1531879938
1000.0000000000,257.6759386997,0.1048425703
5.6107141054,276.2787917500,0.1438979639
18.0183759555,276.0567865351,0.1879369630
38.8176714991,274.9742355921,0.2875056379
52.0431208379,283.5486305712,0.4085267700
76.4993870685,275.9194756334,0.6087966729
96.8291243697,279.6728009564,0.9178354633
118.8558923749,282.1968190772,1.3809155352
142.5482308742,277.7989055100,1.9515277931
166.8596192960,285.6711273652,3.0589535400
172.9130059582,285.2463980394,3.3295481470
206.4928951651,284.5446149042,5.2552469463
214.2464273609,285.3012479955,5.8489763688
242.1305971840,272.2397734710,7.2044273609
252.1836649429,287.2282972422,9.3408600674
282.4953078381,276.0004249344,11.4599326713
293.6241909955,274.2837208336,12.5100196115
315.7382630331,284.4208891931,16.7418116321
337.5431052190,274.4427504788,17.9590920718
366.4653963330,284.6667895954,24.0108579883
374.6866042148,286.2581656799,25.5584954917
401.7338743183,284.5005034316,28.7485269937
422.6953267934,286.3026004491,31.7393441284
444.6091812416,285.4208482858,33.5750931207
455.1579281681,283.0846833245,33.6118885442
480.4927276467,283.8705910253,35.1165027501
499.0173786487,286.1229195734,36.1844188081
520.8810206793,276.2319092058,32.5496392740
535.7468119654,274.2294122545,31.3136714328
559.8892275759,272.9352715593,29.3626449458
579.4735065586,274.3107334018,28.0197762931
599.8619556721,279.9708105522,27.3227609215
620.6326833486,285.8060431164,26.1082800982
632.1057084990,285.4522802020,24.3966249692
659.4873665209,281.0011036989,19.5726188783
682.6448086854,285.4490541775,17.1315283768
697.9993260414,278.7010689974,14.0930590292
727.3698166223,273.2063412882,10.1081207797
742.1926546526,282.1780180510,9.4622503483
752.4564722801,281.7548054511,8.4181254972
782.9214090987,286.9038885831,6.1551734036
797.2872925769,287.7074022405,5.1534258681
820.1700093131,279.7548088738,3.4876974500
846.3609881573,272.5423519866,2.2024047594
863.4909458656,282.0044456872,1.8459580684
877.4177048319,285.7870401930,1.5220069547
897.8585333039,279.5925364230,1.0080723145
920.4086018269,284.3291902438,0.7004005173
935.3716045957,278.9630325248,0.5002056691
958.7582176032,280.8644417587,0.3201970812
985.2275977479,276.6861252016,0.1763717828
1000.0000000000,278.4596752326,0.1298916545
0.0599868279,296.3471672384,0.1540146675
20.1027837211,307.5999288802,0.2630911243
42.4729464641,304.6712181709,0.4088194089
57.2943402758,297.0735039369,0.5141614787
76.7875124368,301.3832186428,0.7775077141
102.1571341857,304.5474488731,1.2698942339
112.6408175706,303.5628245538,1.5117802975
146.1696215160,300.7264178484,2.5615042686
152.7951933621,296.8065023552,2.7421792705
172.0993708427,295.0390527036,3.6050293342
206.7429000706,301.7389698942,6.1753562307
222.5282431913,304.6244317890,7.7369723512
246.5571549587,301.7878416033,10.0211320180
261.8671863254,302.0290282576,11.8706004737
283.1424561368,301.5409321638,14.6563976962
302.8956681589,295.4000222730,16.6362897900
322.6720348160,299.3260693103,20.3178198499
344.2027961223,293.6217860775,22.6302422768
354.9007705294,292.5916423108,24.0791824804
384.3925588251,306.6253257907,32.3688276746
402.4914790408,297.9019090977,32.6631278340
425.1617709564,304.5846407782,37.7922942939
440.9936234605,296.1280433968,36.7507440344
456.8326460343,298.7485553067,39.0059109881
477.0956333900,298.8908010204,40.2349656514
502.2682377789,306.9417363303,43.6760741996
512.8738853333,301.0801181224,41.3541747905
532.6300711423,293.9015508620,37.9999906283
564.9653090741,301.2051412696,37.8326577683
586.6980749851,299.1435470661,34.5227145282
592.2260871744,298.1942854636,33.4865402064
621.4715331785,307.0035104346,31.4861713511
647.6925521082,299.6071746075,25.2304287079
658.5986735283,293.6326911548,22.1938341725
682.3120931950,295.3964307184,18.8455005630
694.4282276186,292.2484809669,16.5434748611
712.0765324842,302.9401772820,15.5295911650
733.9467337116,307.4615752528,13.0022587484
753.4102286361,305.9127863790,10.3918695995
774.0634958115,292.2844331593,7.2228290363
803.5096165620,295.8763261379,5.1150129375
823.7369187765,294.9985653070,3.8276653839
832.8022193153,304.3843693432,3.6457152828
863.4168327683,305.6879214221,2.2960560546
883.6755484056,293.3486338011,1.4694818914
902.0579704711,303.3477624056,1.1659711158
919.3692755305,306.9175473320,0.8767546396
936.0648090736,307.4290466371,0.6411314978
963.4753617086,292.1824154926,0.3236447192
972.2356730560,302.4111597164,0.2957868894
1000.0000000000,293.2748891579,0.1495599342
0.0000000000,323.6710707665,0.1937248769
14.6559525678,325.7754808468,0.2714416169
39.7812555562,312.9564643283,0.4152078798
57.8810492693,321.1994117174,0.6382496657
79.0195799434,322.8300713499,0.9697763873
94.3185044487,324.7577722212,1.3040203797
117.8122495358,322.3182198005,1.9302559186
142.0753078224,318.6874356838,2.7947442582
158.1717997525,324.5798762384,3.7612591408
187.1187510815,324.5539873546,5.7299338136
201.0690646570,316.6782126760,6.5050544280
212.9702049043,327.5832191290,8.2792778670
243.2522512438,325.2385389328,11.7234718003
257.3126404130,321.6931683690,13.3274546933
287.6391671914,325.3006140174,18.6303586467
301.6181969443,316.9375638467,19.8043018452
318.8569898577,326.2099844511,24.6510617365
338.0268296465,322.9571513386,27.8164125645
361.6285133089,326.3378550094,33.4315102664
384.9197030605,316.5329489337,35.2641623636
392.0269600536,316.2087128482,36.4320857058
418.7600002476,321.3862882758,42.5020583503
445.0557788328,326.1989612321,47.7902668669
452.6767452107,325.3316956926,48.2997114528
484.9880386461,325.8752825252,50.7239091909
501.1505316671,316.3815789193,47.2712574722
525.6189206597,324.9125263152,49.8664792494
542.9542207452,326.6199886203,49.2128504068
557.5496519249,313.3610169339,42.8403188086
580.8587897402,324.7582172610,43.7040472727
595.2068887696,324.0029463437,41.0753276228
626.9075636843,315.7445155751,32.8786405863
641.7103712627,322.8425916905,31.8637335207
659.4451667915,315.3053777130,26.6335897661
676.0757538779,324.0181372177,25.2293563169
704.6666396123,319.3554793049,19.0897342028
713.4032157107,324.9051992124,18.3909072188
744.3546603993,315.7258629081,12.4746678467
761.2734468604,326.3508656334,11.2245929030
786.1615038911,320.3497363712,7.9107531836
799.6253796227,321.4292581322,6.6962701386
815.0264227644,315.0770245900,5.1545399894
834.8910923965,323.2170265066,4.1305425866
857.8052123282,321.0308927725,2.8530918559
878.4398606753,320.2754778691,2.0233981767
894.3841443355,312.7135113385,1.4466918568
927.9542654149,317.9846466620,0.8179708913
933.6978923525,322.1238793687,0.7574463140
964.5975607731,314.4984791655,0.3843502255
981.5553982294,317.5187465287,0.2758074654
1000.0000000000,312.3291217201,0.1767427481
0.0000000000,347.8464742745,0.2311137496
25.8573198993,339.7810484870,0.3824784362
41.0749432103,336.1855506808,0.5109731199
64.4670526123,338.8151997444,0.8290414667
87.1439933117,344.2759834043,1.3211497399
105.1012918483,347.4154912389,1.8632969541
116.0639285855,332.6059283422,2.0274467628
135.2158257955,334.8917663548,2.8357906739
153.3385019335,332.8159600538,3.7192061410
180.9180839502,345.9306707031,6.1420357600
199.3324949130,347.1552810485,7.9814140265
226.5587154501,333.0269733504,10.2170330719
241.5690909195,338.3583469298,12.6847719276
253.9186565526,347.3487457144,15.5125512147
276.1150992297,341.0316188613,18.7223306509
302.2501275646,347.3027204181,24.9787729116
322.7155438073,338.2898925761,27.8161287928
339.1734949171,334.5556548084,30.6344694734
367.4522958082,347.8674521113,40.4647924809
375.5475497451,332.6181067159,38.0305563478
396.0937950541,337.6321747374,43.7896123396
426.4440724317,346.4731563363,52.5176190763
445.3954864644,332.7526761601,50.2654833235
464.5819718258,343.3537323164,56.3737567176
482.3469865038,347.7668164353,59.3377907956
492.8922850014,334.3167610547,54.2729929237
524.0792119510,347.0300889252,58.6912198144
542.8302267490,336.7806838262,53.1114745008
561.4634453584,344.1263647857,53.5864290498
573.6867189968,337.1826945986,49.1762124327
596.1121684778,333.9862970561,44.1430132341
619.7010102725,334.6972346832,39.6281805525
635.8153193960,334.2903889315,36.0551060978
662.8422831168,332.2018249593,29.6717684560
683.4756274119,335.1216600894,25.8675313809
692.5762013384,346.8428628245,26.0437237544
715.5288369748,346.9436282657,21.1640718384
745.8680313078,346.2193208634,15.4296424697
754.2362045977,339.1559228847,13.3819464965
773.5517988117,346.8604580623,11.2584498323
805.4759889867,342.0539302916,7.2218685700
819.2373415199,337.4364651826,5.7729539282
845.1689732354,339.6406126160,3.9993475121
862.0509304245,334.2842861810,2.9505803336
875.5464143438,332.9076223588,2.3410867692
903.4195907654,340.8539854156,1.5307070269
914.3153752612,345.9315703093,1.3009234799
936.2623485825,338.5885067280,0.8160814771
954.4909833700,336.3377141441,0.5597150062
985.4330137129,337.3521417146,0.2954475479
994.6847657276,339.8561109435,0.2459051397
0.0000000000,366.4506916383,0.2600898875
13.8266906921,367.6579483167,0.3546644082
32.9096468247,366.3206015572,0.5271644689
62.6924801976,355.3785367680,0.8964200803
79.6392856640,356.5797304057,1.2477435578
96.1246902650,355.2259492839,1.6730014055
117.8284792223,367.8563350751,2.6417950840
147.9693700360,366.8012763546,4.2930795109
153.5610375869,356.6308579940,4.3986106476
186.3391914561,352.9197178879,6.9459194612
203.6235666249,356.6963907652,8.9965282117
227.6580988931,352.2564564278,11.8446393677
244.9123691926,357.4544953717,14.9938276167
254.2422948412,352.0307684886,16.0621373239
285.3159160547,360.4253867014,23.2906448921
294.9731300306,358.9639900971,25.2546620647
326.5917020332,355.4922386738,32.2295209726
341.1414375521,354.2091918997,35.5890068958
354.8820779945,364.3271318949,41.6016755111
383.3858926506,355.1473842383,46.3722223256
393.2682673727,353.3987362253,48.1549370817
421.7368923105,359.9276853515,56.4328204094
436.3822151631,355.2965105935,57.3927837760
461.7989331090,363.3241216693,63.9194141756
484.9853394261,361.3269296060,64.8983484139
495.2366534483,353.0511247745,61.8554327596
523.7234440469,358.5299676467,63.3017537244
543.5464955468,352.8859488390,59.2689063272
564.9703544793,357.3635104038,57.9309666848
585.4705260562,365.8320853645,56.9862091569
599.8882737267,352.2471222174,49.3191700336
626.5634554342,359.6258294741,45.2101193630
645.9522187311,356.2601527272,39.3562489736
654.9768347219,365.3059651835,39.1842381911
677.8736145540,354.6158092859,30.9501979049
697.9386451930,361.5183207820,27.3399928438
712.0742317863,360.3171678701,23.8582668936
739.1322782002,360.2500068034,18.1815584160
753.9323512741,363.4334391647,15.7649791981
785.0645683801,365.8475502625,11.0168020403
797.1356605028,363.3789830051,9.2849477103
818.1022259684,364.0210561631,6.9980406365
832.9793280711,365.9648535380,5.7090038689
867.2648317493,359.9168565805,3.2274327031
880.2130250961,360.4881680971,2.6121122117
900.5973031681,352.3310048870,1.7409087821
927.4788205729,355.5791837715,1.0841816101
934.9183012447,353.6428065672,0.9284303024
956.0073292917,365.0744588322,0.6568288966
972.4811768555,353.5435422571,0.4350301420
1000.0000000000,355.1213589026,0.2424824776
0.0000000000,381.5903721615,0.2830987249
21.2237204866,380.3665802763,0.4462816848
43.2423254781,373.6458331765,0.6799172158
65.9124180190,383.4735702490,1.1230512923
72.7227299539,373.9687866527,1.2155250657
99.8974705441,380.0120886280,2.0706366500
116.4739654195,373.9525981094,2.6735006091
138.4904082876,374.1912741115,3.8544811214
161.4689933333,385.7774439129,5.8620697807
174.3555285536,381.1654627874,6.9227654335
203.9452563997,374.6291686235,10.0557263896
225.2162213348,387.0012954038,14.0624376605
238.2199159496,378.7277452465,15.7286888448
265.4355632785,380.4098467870,21.4274986567
278.3301355804,387.0606709781,25.2739486475
304.4305141405,377.4167769433,30.6092409576
315.8460334347,377.3613205809,33.6942539636
338.9693101457,387.6995346027,42.4647843167
364.8700551970,386.6043333197,50.0811145256
385.0406911851,385.5620908214,55.7270817538
392.8568507820,380.2779919084,56.3480514529
427.3257758236,386.9493284647,66.9397171642
435.9885511244,378.7541782454,65.8537597338
462.1230371012,377.8309115301,69.5200868698
480.4927731976,373.1082274108,69.3317062141
498.9286484958,380.0763945185,72.6426334585
512.3332469732,374.2305071855,70.1250197797
547.5151387926,384.4252732989,70.6802094764
566.9909552877,382.1313842591,66.4671601521
584.9482974982,386.1499674288,63.8648560668
606.1542756605,372.5499784786,54.2599895306
622.2651896025,376.2523519895,51.0433660699
642.8550227432,376.3749297414,45.2427833951
660.6760710247,386.7901390834,42.3790027472
681.9401245237,376.0092982199,34.0533324194
700.3248800056,378.9390603586,29.5980290039
727.2138538408,376.6003655330,22.6358405617
736.8865878996,382.3603215417,21.1286319809
753.9261001420,381.5086265754,17.4669557775
787.2973568345,380.2204619529,11.6130302400
796.2945844036,379.4626764763,10.2923250062
820.5413038649,374.3745173740,7.1793134275
833.9827207937,374.1019087893,5.8954149153
856.6975914139,378.5047045442,4.2620138104
876.6129143565,375.8944110556,3.0372710157
893.4055555749,380.7410335883,2.3392323106
925.4359555786,381.7592416638,1.3130546321
941.1228677299,382.4057175382,0.9740073063
955.2190697847,383.3657573899,0.7392511620
979.3741348853,380.7684759264,0.4415776862
1000.0000000000,379.5034495376,0.2799794370
0.0000000000,395.8760711352,0.3038217515
15.5452895390,400.1991919930,0.4353336933
38.1307467186,401.3709331031,0.7036202543
52.1900503545,397.6424464181,0.9194688226
85.7898434343,395.8166634231,1.7355052803
100.9064511449,399.8625176275,2.3230416510
116.5571197126,407.8001683016,3.1549246063
136.7280681201,404.3540575530,4.3461449549
154.5370668830,393.0687810905,5.4683224132
185.9403669057,399.0397780726,8.9067134008
192.9922698160,398.2061950963,9.7803600145
219.0383544390,403.7666080907,14.0857444323
233.7479079391,395.6026729333,16.2425985649
267.3488764379,403.8181946199,24.4537023755
274.4723457595,397.3922524057,25.5573290332
297.6392669845,402.8055035117,32.6304183759
321.8607460988,405.5998812052,40.5261924590
345.1390982674,400.2842977160,47.0531882481
363.8202658720,403.8924630787,53.9361948856
384.1551066632,399.6038146339,59.3208327849
404.5590761460,403.3368323603,66.3609873051
426.6352748517,394.0363622204,69.1338212953
445.9332156305,392.0691808951,72.3374348549
464.2508379877,401.3733528992,78.3048689005
479.9661310193,407.4038789264,81.9178492954
501.1513434827,398.6865621626,79.6022746696
524.5389780139,405.9641804244,81.0676174945
541.7173396481,398.0729971947,76.3728178347
559.2365318170,399.3264384613,73.8449213803
583.5689727488,396.6867015783,67.5442729547
598.2509512336,400.8856265063,64.8677121374
618.1520144520,397.1519002922,57.9679062208
644.5932469065,405.5930609691,51.5476307139
659.9927969433,399.1044944882,45.1555163320
674.9473853751,396.8645235065,39.9907288730
694.3198499007,401.2069248410,34.7842277296
721.3053181448,393.4068757083,26.1623845564
746.7225879824,397.1818706952,20.4408338758
765.4942384491,405.4104464343,17.1151128973
787.3402115495,395.2689524856,12.5116387175
798.8231563438,406.5691730924,11.3231101345
812.1710764200,392.7590732880,8.8820112496
841.0389556761,399.9573974967,6.0384413748
866.7249892397,404.3757055178,4.1097624177
880.6159936929,407.9732411429,3.3123936896
900.2791667969,400.2762500914,2.2788109491
922.9636461055,398.2322812634,1.4910870523
937.7233928491,401.5155282827,1.1408978309
957.6177082602,407.1663988841,0.7866385935
982.8236353479,400.4039720570,0.4512765379
993.5834603798,397.9906495215,0.3534713216
0.0000000000,420.9814188395,0.3365059303
21.1848764603,426.0773616061,0.5427978911
47.4315362479,419.7874089958,0.9145484847
59.0426140746,421.9936666368,1.1606537512
87.9379889473,417.4924748768,1.9751969739
100.4822209771,425.0541771760,2.5430465862
114.7315571741,417.0892440518,3.1706178879
147.6548279613,425.2164689673,5.5960769817
160.2014976949,413.7681877203,6.5148387595
186.3121772164,423.0381949357,9.8441515559
205.1288744134,427.8439766775,12.9005610050
226.2102973427,418.7341942347,16.3236688482
234.5023943811,416.6388220568,17.8914743572
260.1856981764,420.0781981818,24.1722644818
275.0097307458,414.9185587239,27.6438732559
302.0815710503,421.6500423082,36.5350456649
317.6509477579,427.8999812163,42.5523406277
342.1841981081,412.6770188441,48.5335920549
358.5826820148,424.6021707061,56.5102200971
376.9078472508,423.0511660043,62.6075399048
392.0626091858,416.8713059899,66.2017321581
425.4745272515,421.3792070169,77.0447400827
442.6897023951,415.1464064330,79.2160569983
459.9657811843,420.8519961318,83.9603561854
476.2562967385,422.3489820833,86.3707612940
500.5038183349,427.9537558727,89.1050950663
521.1914835213,418.5776074650,85.4444173716
533.9440214807,414.5083332680,82.8595894672
564.1519340884,413.7063381707,77.3418626656
573.6016578765,414.7285726008,75.4300162135
600.3599222291,425.1702533326,70.5916805012
621.8080679692,424.9056011200,63.4428594099
632.9938436329,412.1998600584,56.8723672214
664.3292955850,417.1651511364,47.1153296188
683.4473235891,417.6615168185,40.7179552503
694.7106339971,416.2657608543,36.8504108667
713.5912915301,426.4616815982,32.1749966909
741.3161339835,417.5822972288,23.5740029742
759.1974145918,418.1705055260,19.3638223809
772.8748619819,426.2486511941,16.9389499792
801.3225938993,427.3538050704,11.8250436450
819.0342572993,421.9228487299,9.0962416432
835.9892709521,412.7036601495,6.8701270874
866.8931716188,425.6754485576,4.4418230536
877.0366959579,426.3818844398,3.7648082054
905.0543804712,416.8588247798,2.2379967558
921.6408404412,427.3604638442,1.7112527926
939.9288299059,427.1953812918,1.2050854233
955.8868456694,418.2367257684,0.8505283188
983.4954521161,415.5423732297,0.4732251017
996.9465260981,426.0049243822,0.3662605619
0.0000000000,444.6841031156,0.3611788544
15.8942554101,434.7754814827,0.4979118363
37.7343367790,434.9848444471,0.7886607616
67.5447591403,436.6512102361,1.4333948351
80.9845444397,433.8381815356,1.8335455636
100.5400078143,438.1695580883,2.6491866141
118.4511371435,433.0471508457,3.5624703174
133.9726268556,445.2132043735,4.7646440502
157.6199608509,435.9189765915,6.7459177670
175.0591278633,436.5373897963,8.7521719367
195.7947952074,432.5586532687,11.5609576320
222.6283907920,437.4627376562,16.5865846197
234.4942941954,443.2939380562,19.4373326422
253.4821008678,436.3146826678,23.6786201185
285.3601268277,434.0447107023,32.6132093346
299.0929389557,445.3810431713,38.1645181154
324.8790340710,434.5475520334,45.9922520801
337.6466987391,443.5594606883,51.8644709354
358.0302977120,447.3344521023,60.0775123801
375.3289431688,447.2150246472,66.5435269478
400.0772755390,435.6363679002,73.0564029505
419.2430744976,434.0951176813,78.5490092775
443.3035707471,436.1721568818,85.0469956607
466.3938776780,441.4010200489,90.3567276992
477.8879318875,435.9400102382,90.2976859536
501.7312579763,435.4006712586,91.1374328833
525.9582465590,433.9646222207,89.4153502816
540.2084487786,440.6814853968,89.2150781758
556.3265460415,444.3479093033,86.9941190802
578.1570822035,442.5203435085,81.1261088681
601.0828956539,436.9726233500,72.9542376990
618.2389572514,433.3765914076,66.4105676533
634.8327551813,445.6160401382,62.5176085300
657.1365945564,442.6039808859,53.6914814003
673.7433810315,440.9918506043,47.3220479089
697.7837160593,440.0058488558,38.7018747234
716.7513381473,433.0545758866,31.8663848664
736.9803606377,435.6227971659,26.1821722011
754.0181212207,443.4670734881,22.2036152839
776.5178249307,438.4540504032,16.8076913310
806.5427679377,444.3999489102,11.5684895089
826.1240962301,445.7804871634,8.8141204914
834.1146857663,436.4243364544,7.6493907403
852.4731851061,442.8739942073,5.8815521755
882.6177684892,437.6228649493,3.5446988792
898.6011306078,442.5450169687,2.7212265346
923.1879777268,435.9747359753,1.7063239522
945.5474288941,437.6338163502,1.1133202898
962.0612356779,434.9065103878,0.7918000080
973.8437073554,446.6029768716,0.6390971978
1000.0000000000,443.4013932559,0.3600284989
0.0000000000,452.6399765740,0.3677951374
14.5922095097,455.1694030472,0.5088979805
36.8492171951,458.0918719457,0.8181436528
52.6277418795,456.9746712004,1.1234836606
82.2130385568,454.8747455555,1.9760907953
105.4314459834,461.1226441262,3.0402214253
123.4661464120,456.0753455073,4.1028369403
138.9589172208,462.9492424220,5.3547447038
157.5846259517,452.0155481233,7.0180530080
185.3483931737,464.4235733337,10.7716612101
196.5813619973,452.6873564571,12.2998183538
225.6663616401,461.7181948061,18.1774641198
232.7575486868,455.9113131381,19.5875852844
253.7789970681,464.6630014561,25.2848103995
275.3622265788,466.6317022259,31.7866487717
303.9923990862,453.3781894943,40.5734134905
323.1148329668,458.2981677053,48.0012882792
343.9609943170,465.2598746086,56.6719987289
356.4986510905,453.4389373480,60.3028730383
387.1417838275,458.7836114696,72.5572096654
406.8833386112,463.0659285191,80.0117725013
423.8177713976,465.2798297213,85.5764127441
442.0496185572,459.2444868694,89.4456436160
452.8688096615,463.1720829256,92.3575052645
478.8536063043,460.1900969561,95.5848817797
506.8500780795,454.0423142301,95.3154280712
524.1907570588,452.6990601960,93.9202832474
543.2438370973,464.8917364549,93.3376051958
556.1791606157,460.7424557404,90.0879836499
587.5106296278,462.2002690120,81.7150674591
600.7029055667,455.9950410084,76.4610177607
612.9501296482,457.7252127346,72.3814767721
638.5862078777,455.2225747867,62.4153469551
656.9688446685,454.1848516090,55.2013241450
683.3115650995,462.7253501991,45.9502101006
695.8059621698,455.8673853881,40.8492637235
720.2461046805,459.1204962889,32.7882631454
746.9734961558,457.6233765719,24.7741156821
756.7899562279,466.1549651274,22.5189587079
774.2702090249,461.0122963477,18.1694892551
797.3371470725,465.0462831399,13.6449166386
820.7721628457,464.1682727267,9.8758078625
834.7073797795,462.6645183748,8.0418550167
861.5789325213,459.3788610505,5.2760804805
884.2585444934,465.2987354048,3.6590249396
893.8316520083,456.6294422164,3.0545384784
917.7676928623,455.3029242806,1.9784881470
932.9653094883,456.4941289787,1.4878828229
955.1538095606,463.2259815107,0.9718556348
979.1682900146,453.8078134252,0.5801213359
997.1915309960,459.4985510789,0.3966889395
0.0000000000,474.6895254323,0.3811274778
13.1490933949,472.1730264984,0.5070056902
47.8740473962,484.0071298463,1.0585148881
53.3435486254,483.4742609658,1.1802471187
87.6834674762,481.0184543448,2.2688574125
93.7408397967,479.8220211216,2.5305135671
118.9478456364,475.0369378071,3.9143101269
140.6891492989,472.1328341197,5.5785490249
166.7129062523,482.3121078355,8.4129054376
182.0439083115,486.9639813579,10.5361723108
202.4416609644,476.0225928608,13.8020519179
215.9358157013,474.2184394297,16.3992159659
232.4426962167,484.3910167688,20.2658198487
265.4332584316,476.7410457573,29.0915333447
274.9717557385,482.2096142203,32.2286059148
305.5315894956,486.8272703507,42.9877416571
314.6953464868,484.5538717173,46.3770997377
345.2863023651,483.8771706363,58.4093051128
357.2267753338,474.9526854333,62.6927990777
385.2052281328,477.1224898374,73.7513004129
397.8964116736,480.8181472921,78.6748727464
417.9084163711,485.3022847478,85.6794921225
435.8300752709,472.6600477823,89.7522834902
461.0699114564,482.0513781215,95.9984745339
485.1157487631,483.2891835455,98.8932976856
506.4831324876,487.1189371605,99.5389488153
519.9100773839,479.9924816764,98.2451097058
534.5197194809,476.7931552652,96.2281556570
561.2978575976,473.2837239673,90.5416965906
583.0077439818,474.6182092593,84.5832612145
599.0910139843,487.5170041801,80.1184975798
613.4345785354,472.6390894473,73.8910636947
639.0320420837,475.0530277751,64.1860968400
663.5672047582,472.0448371210,54.2316811887
685.4531696571,485.6852448980,46.3550574517
704.5907081975,478.8071092538,39.0571445800
716.5321079578,482.5860012836,35.0409307280
740.2339511765,478.7393292058,27.4572071145
757.4186973647,479.0190945874,22.7109251734
782.6576666780,485.2171510668,16.8586105494
806.4639898210,474.6314361547,12.2283095352
816.7318451410,479.0904897218,10.6562010219
841.0139745087,477.5696398696,7.4614942822
855.1266538464,473.3606693200,5.9705907176
877.1791146418,479.3675997768,4.1966482700
907.5407331627,486.5393051655,2.4849861502
925.8466944879,487.5899062635,1.7715410086
947.3890869151,481.9179079630,1.1618007108
964.9783699286,472.9601351884,0.8060329342
982.8231381573,481.7463785003,0.5584231886
996.7526190954,481.1380066182,0.4121525216
7.2449635707,499.6917157956,0.4535931063
22.3577243253,496.7889898855,0.6282077535
37.4945406354,506.1616658728,0.8613469028
52.4454668579,495.0215136078,1.1657863553
82.8589389014,499.1575197806,2.0924583917
93.3633052286,502.5677144026,2.5357859724
117.9521580404,501.2922909192,3.9022964686
138.6620302629,500.4796555329,5.4943361797
161.0370400478,498.3414899422,7.7824181016
173.8280574354,494.8880264722,9.3971708091
206.2398939374,500.7698217332,14.6947509499
213.7963487174,505.7947782084,16.1859815513
236.0558330595,493.5194355473,21.2443704876
260.4924152696,496.0246745001,27.9401869447
279.8284358057,500.8643400023,34.0530586894
295.6248702456,501.1633127566,39.5250958891
313.8082848472,500.2109501254,46.2834078487
341.4152941187,493.2836580100,57.1282460181
358.5284206485,493.1755698681,64.0314943350
379.0324380558,505.8156309728,72.1853748809
400.8090050825,503.4336832569,80.3399489647
424.1104082999,493.8338145765,87.9125318924
447.8505208445,503.5455899853,94.1092157444
453.6334913325,505.2833716495,95.2757539951
478.2714039736,494.7400829754,98.8954815134
507.3605327835,501.0085344881,99.8774205574
524.3996800295,494.1888378112,98.6116959805
